Title,Artist,Language,Spotify URL,Genre,Movie/Band Name
Zaroorat Se Zyada,Rahat Fateh Ali Khan,Hindi,https://open.spotify.com/search/Zaroorat%20Se%20Zyada%20Rahat%20Fateh%20Ali%20Khan,Romantic,Zaroorat Se Zyada
Mere Liye Tu Hai,Papon,Hindi,https://open.spotify.com/search/Mere%20Liye%20Tu%20Hai%20Papon,Romantic,Mere Liye Tu Hai
Tu Hi Yaar Mera,Papon & Neeti Kakkar,Hindi,https://open.spotify.com/search/Tu%20Hi%20Yaar%20Mera%20Papon%20&%20Neeti%20Kakkar,Romantic,Tu Hi Yaar Mera
Dil Ko Karaar Aaya,Neha Kakkar & Yash Narvekar,Hindi,https://open.spotify.com/search/Dil%20Ko%20Karaar%20Aaya%20Neha%20Kakkar%20&%20Yash%20Narvekar,Romantic,Dil Ko Karaar Aaya
Chhor Denge,Arjit Singh,Hindi,https://open.spotify.com/search/Chhor%20Denge%20Arjit%20Singh,Sad,Chhor Denge
Raanjhana Ve,Jubin Nautiyal,Hindi,https://open.spotify.com/search/Raanjhana%20Ve%20Jubin%20Nautiyal,Sad,Raanjhana Ve
Mere Paas Tum Ho,Rahat Fateh Ali Khan,Hindi,https://open.spotify.com/search/Mere%20Paas%20Tum%20Ho%20Rahat%20Fateh%20Ali%20Khan,Sad,Mere Paas Tum Ho
Ishare Tere,Darshan Raval,Hindi,https://open.spotify.com/search/Ishare%20Tere%20Darshan%20Raval,Romantic,Ishare Tere
Aawargi,Jubin Nautiyal,Hindi,https://open.spotify.com/search/Aawargi%20Jubin%20Nautiyal,Romantic,Aawargi
Dil Galti Kar Baitha Hai,Jubin Nautiyal,Hindi,https://open.spotify.com/search/Dil%20Galti%20Kar%20Baitha%20Hai%20Jubin%20Nautiyal,Sad,Dil Galti Kar Baitha Hai
Hanjugam,Shreya Ghoshal,Hindi,https://open.spotify.com/search/Hanjugam%20Shreya%20Ghoshal,Romantic,Hanjugam
Tera Mera Rishta,B Praak,Hindi,https://open.spotify.com/search/Tera%20Mera%20Rishta%20B%20Praak,Romantic,Tera Mera Rishta
Akh Lad Jaave,Jubin Nautiyal,Hindi,https://open.spotify.com/search/Akh%20Lad%20Jaave%20Jubin%20Nautiyal,Energetic,Akh Lad Jaave
Mera Mann Kehne Laga,Falak Shabir,Hindi,https://open.spotify.com/search/Mera%20Mann%20Kehne%20Laga%20Falak%20Shabir,Romantic,Mera Mann Kehne Laga
Pal,Arjit Singh,Hindi,https://open.spotify.com/search/Pal%20Arjit%20Singh,Romantic,Pal
Srivalli,Javed Ali,Hindi,https://open.spotify.com/search/Srivalli%20Javed%20Ali,Romantic,Pushpa
Blinding Lights,The Weeknd,English,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,Energetic,After Hours
Shape of You,Ed Sheeran,English,https://open.spotify.com/search/Shape%20of%20You%20Ed%20Sheeran,Romantic,÷
Perfect,Ed Sheeran,English,https://open.spotify.com/search/Perfect%20Ed%20Sheeran,Romantic,÷
Believer,Imagine Dragons,English,https://open.spotify.com/search/Believer%20Imagine%20Dragons,Energetic,Evolve
Someone Like You,Adele,English,https://open.spotify.com/search/Someone%20Like%20You%20Adele,Sad,21
Hello,Adele,English,https://open.spotify.com/search/Hello%20Adele,Sad,25
Rolling in the Deep,Adele,English,https://open.spotify.com/search/Rolling%20in%20the%20Deep%20Adele,Energetic,21
Set Fire to the Rain,Adele,English,https://open.spotify.com/search/Set%20Fire%20to%20the%20Rain%20Adele,Sad,21
When We Were Young,Adele,English,https://open.spotify.com/search/When%20We%20Were%20Young%20Adele,Romantic,25
Easy on Me,Adele,English,https://open.spotify.com/search/Easy%20on%20Me%20Adele,Romantic,30
Bohemian Rhapsody,Queen,English,https://open.spotify.com/search/Bohemian%20Rhapsody%20Queen,Rock,A Night at the Opera
We Will Rock You,Queen,English,https://open.spotify.com/search/We%20Will%20Rock%20You%20Queen,Energetic,News of the World
We Are the Champions,Queen,English,https://open.spotify.com/search/We%20Are%20the%20Champions%20Queen,Energetic,News of the World
Another One Bites the Dust,Queen,English,https://open.spotify.com/search/Another%20One%20Bites%20the%20Dust%20Queen,Energetic,The Game
Under Pressure,Queen & David Bowie,English,https://open.spotify.com/search/Under%20Pressure%20Queen%20&%20David%20Bowie,Rock,Hot Space
Radio Ga Ga,Queen,English,https://open.spotify.com/search/Radio%20Ga%20Ga%20Queen,Rock,The Works
I Want to Break Free,Queen,English,https://open.spotify.com/search/I%20Want%20to%20Break%20Free%20Queen,Rock,The Works
The Show Must Go On,Queen,English,https://open.spotify.com/search/The%20Show%20Must%20Go%20On%20Queen,Sad,Innuendo
Somebody to Love,Queen,English,https://open.spotify.com/search/Somebody%20to%20Love%20Queen,Romantic,A Day at the Races
Don't Stop Me Now,Queen,English,https://open.spotify.com/search/Don't%20Stop%20Me%20Now%20Queen,Energetic,Jazz
Blinding Lights,The Weeknd,English,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,Energetic,After Hours
Shape of You,Ed Sheeran,English,https://open.spotify.com/search/Shape%20of%20You%20Ed%20Sheeran,Romantic,÷
Perfect,Ed Sheeran,English,https://open.spotify.com/search/Perfect%20Ed%20Sheeran,Romantic,÷
Believer,Imagine Dragons,English,https://open.spotify.com/search/Believer%20Imagine%20Dragons,Energetic,Evolve
Someone Like You,Adele,English,https://open.spotify.com/search/Someone%20Like%20You%20Adele,Sad,21
Hello,Adele,English,https://open.spotify.com/search/Hello%20Adele,Sad,25
Rolling in the Deep,Adele,English,https://open.spotify.com/search/Rolling%20in%20the%20Deep%20Adele,Energetic,21
Set Fire to the Rain,Adele,English,https://open.spotify.com/search/Set%20Fire%20to%20the%20Rain%20Adele,Sad,21
When We Were Young,Adele,English,https://open.spotify.com/search/When%20We%20Were%20Young%20Adele,Romantic,25
Easy on Me,Adele,English,https://open.spotify.com/search/Easy%20on%20Me%20Adele,Romantic,30
Bohemian Rhapsody,Queen,English,https://open.spotify.com/search/Bohemian%20Rhapsody%20Queen,Rock,A Night at the Opera
We Will Rock You,Queen,English,https://open.spotify.com/search/We%20Will%20Rock%20You%20Queen,Energetic,News of the World
We Are the Champions,Queen,English,https://open.spotify.com/search/We%20Are%20the%20Champions%20Queen,Energetic,News of the World
Another One Bites the Dust,Queen,English,https://open.spotify.com/search/Another%20One%20Bites%20the%20Dust%20Queen,Energetic,The Game
Under Pressure,Queen & David Bowie,English,https://open.spotify.com/search/Under%20Pressure%20Queen%20&%20David%20Bowie,Rock,Hot Space
Radio Ga Ga,Queen,English,https://open.spotify.com/search/Radio%20Ga%20Ga%20Queen,Rock,The Works
I Want to Break Free,Queen,English,https://open.spotify.com/search/I%20Want%20to%20Break%20Free%20Queen,Rock,The Works
The Show Must Go On,Queen,English,https://open.spotify.com/search/The%20Show%20Must%20Go%20On%20Queen,Sad,Innuendo
Somebody to Love,Queen,English,https://open.spotify.com/search/Somebody%20to%20Love%20Queen,Romantic,A Day at the Races
Don't Stop Me Now,Queen,English,https://open.spotify.com/search/Don't%20Stop%20Me%20Now%20Queen,Energetic,Jazz
Blinding Lights,The Weeknd,English,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,Energetic,After Hours
Shape of You,Ed Sheeran,English,https://open.spotify.com/search/Shape%20of%20You%20Ed%20Sheeran,Romantic,÷
Perfect,Ed Sheeran,English,https://open.spotify.com/search/Perfect%20Ed%20Sheeran,Romantic,÷
Believer,Imagine Dragons,English,https://open.spotify.com/search/Believer%20Imagine%20Dragons,Energetic,Evolve
Someone Like You,Adele,English,https://open.spotify.com/search/Someone%20Like%20You%20Adele,Sad,21
Hello,Adele,English,https://open.spotify.com/search/Hello%20Adele,Sad,25
Rolling in the Deep,Adele,English,https://open.spotify.com/search/Rolling%20in%20the%20Deep%20Adele,Energetic,21
Set Fire to the Rain,Adele,English,https://open.spotify.com/search/Set%20Fire%20to%20the%20Rain%20Adele,Sad,21
When We Were Young,Adele,English,https://open.spotify.com/search/When%20We%20Were%20Young%20Adele,Romantic,25
Easy on Me,Adele,English,https://open.spotify.com/search/Easy%20on%20Me%20Adele,Romantic,30
Bohemian Rhapsody,Queen,English,https://open.spotify.com/search/Bohemian%20Rhapsody%20Queen,Rock,A Night at the Opera
We Will Rock You,Queen,English,https://open.spotify.com/search/We%20Will%20Rock%20You%20Queen,Energetic,News of the World
We Are the Champions,Queen,English,https://open.spotify.com/search/We%20Are%20the%20Champions%20Queen,Energetic,News of the World
Another One Bites the Dust,Queen,English,https://open.spotify.com/search/Another%20One%20Bites%20the%20Dust%20Queen,Energetic,The Game
Under Pressure,Queen & David Bowie,English,https://open.spotify.com/search/Under%20Pressure%20Queen%20&%20David%20Bowie,Rock,Hot Space
Radio Ga Ga,Queen,English,https://open.spotify.com/search/Radio%20Ga%20Ga%20Queen,Rock,The Works
I Want to Break Free,Queen,English,https://open.spotify.com/search/I%20Want%20to%20Break%20Free%20Queen,Rock,The Works
The Show Must Go On,Queen,English,https://open.spotify.com/search/The%20Show%20Must%20Go%20On%20Queen,Sad,Innuendo
Somebody to Love,Queen,English,https://open.spotify.com/search/Somebody%20to%20Love%20Queen,Romantic,A Day at the Races
Don't Stop Me Now,Queen,English,https://open.spotify.com/search/Don't%20Stop%20Me%20Now%20Queen,Energetic,Jazz
Blinding Lights,The Weeknd,English,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,Energetic,After Hours
Shape of You,Ed Sheeran,English,https://open.spotify.com/search/Shape%20of%20You%20Ed%20Sheeran,Romantic,÷
Perfect,Ed Sheeran,English,https://open.spotify.com/search/Perfect%20Ed%20Sheeran,Romantic,÷
Believer,Imagine Dragons,English,https://open.spotify.com/search/Believer%20Imagine%20Dragons,Energetic,Evolve
Someone Like You,Adele,English,https://open.spotify.com/search/Someone%20Like%20You%20Adele,Sad,21
Hello,Adele,English,https://open.spotify.com/search/Hello%20Adele,Sad,25
Rolling in the Deep,Adele,English,https://open.spotify.com/search/Rolling%20in%20the%20Deep%20Adele,Energetic,21
Set Fire to the Rain,Adele,English,https://open.spotify.com/search/Set%20Fire%20to%20the%20Rain%20Adele,Sad,21
When We Were Young,Adele,English,https://open.spotify.com/search/When%20We%20Were%20Young%20Adele,Romantic,25
Easy on Me,Adele,English,https://open.spotify.com/search/Easy%20on%20Me%20Adele,Romantic,30
Bohemian Rhapsody,Queen,English,https://open.spotify.com/search/Bohemian%20Rhapsody%20Queen,Rock,A Night at the Opera
We Will Rock You,Queen,English,https://open.spotify.com/search/We%20Will%20Rock%20You%20Queen,Energetic,News of the World
We Are the Champions,Queen,English,https://open.spotify.com/search/We%20Are%20the%20Champions%20Queen,Energetic,News of the World
Another One Bites the Dust,Queen,English,https://open.spotify.com/search/Another%20One%20Bites%20the%20Dust%20Queen,Energetic,The Game
Under Pressure,Queen & David Bowie,English,https://open.spotify.com/search/Under%20Pressure%20Queen%20&%20David%20Bowie,Rock,Hot Space
Radio Ga Ga,Queen,English,https://open.spotify.com/search/Radio%20Ga%20Ga%20Queen,Rock,The Works
I Want to Break Free,Queen,English,https://open.spotify.com/search/I%20Want%20to%20Break%20Free%20Queen,Rock,The Works
The Show Must Go On,Queen,English,https://open.spotify.com/search/The%20Show%20Must%20Go%20On%20Queen,Sad,Innuendo
Somebody to Love,Queen,English,https://open.spotify.com/search/Somebody%20to%20Love%20Queen,Romantic,A Day at the Races
Don't Stop Me Now,Queen,English,https://open.spotify.com/search/Don't%20Stop%20Me%20Now%20Queen,Energetic,Jazz
Blinding Lights,The Weeknd,English,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,Energetic,After Hours
Shape of You,Ed Sheeran,English,https://open.spotify.com/search/Shape%20of%20You%20Ed%20Sheeran,Romantic,÷
Perfect,Ed Sheeran,English,https://open.spotify.com/search/Perfect%20Ed%20Sheeran,Romantic,÷
Believer,Imagine Dragons,English,https://open.spotify.com/search/Believer%20Imagine%20Dragons,Energetic,Evolve
Someone Like You,Adele,English,https://open.spotify.com/search/Someone%20Like%20You%20Adele,Sad,21
Hello,Adele,English,https://open.spotify.com/search/Hello%20Adele,Sad,25
Rolling in the Deep,Adele,English,https://open.spotify.com/search/Rolling%20in%20the%20Deep%20Adele,Energetic,21
Set Fire to the Rain,Adele,English,https://open.spotify.com/search/Set%20Fire%20to%20the%20Rain%20Adele,Sad,21
When We Were Young,Adele,English,https://open.spotify.com/search/When%20We%20Were%20Young%20Adele,Romantic,25
Easy on Me,Adele,English,https://open.spotify.com/search/Easy%20on%20Me%20Adele,Romantic,30
Bohemian Rhapsody,Queen,English,https://open.spotify.com/search/Bohemian%20Rhapsody%20Queen,Rock,A Night at the Opera
We Will Rock You,Queen,English,https://open.spotify.com/search/We%20Will%20Rock%20You%20Queen,Energetic,News of the World
We Are the Champions,Queen,English,https://open.spotify.com/search/We%20Are%20the%20Champions%20Queen,Energetic,News of the World
Another One Bites the Dust,Queen,English,https://open.spotify.com/search/Another%20One%20Bites%20the%20Dust%20Queen,Energetic,The Game
Under Pressure,Queen & David Bowie,English,https://open.spotify.com/search/Under%20Pressure%20Queen%20&%20David%20Bowie,Rock,Hot Space
Radio Ga Ga,Queen,English,https://open.spotify.com/search/Radio%20Ga%20Ga%20Queen,Rock,The Works
I Want to Break Free,Queen,English,https://open.spotify.com/search/I%20Want%20to%20Break%20Free%20Queen,Rock,The Works
The Show Must Go On,Queen,English,https://open.spotify.com/search/The%20Show%20Must%20Go%20On%20Queen,Sad,Innuendo
Somebody to Love,Queen,English,https://open.spotify.com/search/Somebody%20to%20Love%20Queen,Romantic,A Day at the Races
Don't Stop Me Now,Queen,English,https://open.spotify.com/search/Don't%20Stop%20Me%20Now%20Queen,Energetic,Jazz
Blinding Lights,The Weeknd,English,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,Energetic,After Hours
Shape of You,Ed Sheeran,English,https://open.spotify.com/search/Shape%20of%20You%20Ed%20Sheeran,Romantic,÷
Perfect,Ed Sheeran,English,https://open.spotify.com/search/Perfect%20Ed%20Sheeran,Romantic,÷
Believer,Imagine Dragons,English,https://open.spotify.com/search/Believer%20Imagine%20Dragons,Energetic,Evolve
Someone Like You,Adele,English,https://open.spotify.com/search/Someone%20Like%20You%20Adele,Sad,21
Hello,Adele,English,https://open.spotify.com/search/Hello%20Adele,Sad,25
Rolling in the Deep,Adele,English,https://open.spotify.com/search/Rolling%20in%20the%20Deep%20Adele,Energetic,21
Set Fire to the Rain,Adele,English,https://open.spotify.com/search/Set%20Fire%20to%20the%20Rain%20Adele,Sad,21
When We Were Young,Adele,English,https://open.spotify.com/search/When%20We%20Were%20Young%20Adele,Romantic,25
Easy on Me,Adele,English,https://open.spotify.com/search/Easy%20on%20Me%20Adele,Romantic,30
Bohemian Rhapsody,Queen,English,https://open.spotify.com/search/Bohemian%20Rhapsody%20Queen,Rock,A Night at the Opera
We Will Rock You,Queen,English,https://open.spotify.com/search/We%20Will%20Rock%20You%20Queen,Energetic,News of the World
We Are the Champions,Queen,English,https://open.spotify.com/search/We%20Are%20the%20Champions%20Queen,Energetic,News of the World
Another One Bites the Dust,Queen,English,https://open.spotify.com/search/Another%20One%20Bites%20the%20Dust%20Queen,Energetic,The Game
Under Pressure,Queen & David Bowie,English,https://open.spotify.com/search/Under%20Pressure%20Queen%20&%20David%20Bowie,Rock,Hot Space
Radio Ga Ga,Queen,English,https://open.spotify.com/search/Radio%20Ga%20Ga%20Queen,Rock,The Works
I Want to Break Free,Queen,English,https://open.spotify.com/search/I%20Want%20to%20Break%20Free%20Queen,Rock,The Works
The Show Must Go On,Queen,English,https://open.spotify.com/search/The%20Show%20Must%20Go%20On%20Queen,Sad,Innuendo
Somebody to Love,Queen,English,https://open.spotify.com/search/Somebody%20to%20Love%20Queen,Romantic,A Day at the Races
Don't Stop Me Now,Queen,English,https://open.spotify.com/search/Don't%20Stop%20Me%20Now%20Queen,Energetic,Jazz
Blinding Lights,The Weeknd,English,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,Energetic,After Hours
Shape of You,Ed Sheeran,English,https://open.spotify.com/search/Shape%20of%20You%20Ed%20Sheeran,Romantic,÷
Perfect,Ed Sheeran,English,https://open.spotify.com/search/Perfect%20Ed%20Sheeran,Romantic,÷
Believer,Imagine Dragons,English,https://open.spotify.com/search/Believer%20Imagine%20Dragons,Energetic,Evolve
Someone Like You,Adele,English,https://open.spotify.com/search/Someone%20Like%20You%20Adele,Sad,21
Hello,Adele,English,https://open.spotify.com/search/Hello%20Adele,Sad,25
Rolling in the Deep,Adele,English,https://open.spotify.com/search/Rolling%20in%20the%20Deep%20Adele,Energetic,21
Set Fire to the Rain,Adele,English,https://open.spotify.com/search/Set%20Fire%20to%20the%20Rain%20Adele,Sad,21
When We Were Young,Adele,English,https://open.spotify.com/search/When%20We%20Were%20Young%20Adele,Romantic,25
Easy on Me,Adele,English,https://open.spotify.com/search/Easy%20on%20Me%20Adele,Romantic,30
Bohemian Rhapsody,Queen,English,https://open.spotify.com/search/Bohemian%20Rhapsody%20Queen,Rock,A Night at the Opera
We Will Rock You,Queen,English,https://open.spotify.com/search/We%20Will%20Rock%20You%20Queen,Energetic,News of the World
We Are the Champions,Queen,English,https://open.spotify.com/search/We%20Are%20the%20Champions%20Queen,Energetic,News of the World
Another One Bites the Dust,Queen,English,https://open.spotify.com/search/Another%20One%20Bites%20the%20Dust%20Queen,Energetic,The Game
Under Pressure,Queen & David Bowie,English,https://open.spotify.com/search/Under%20Pressure%20Queen%20&%20David%20Bowie,Rock,Hot Space
Radio Ga Ga,Queen,English,https://open.spotify.com/search/Radio%20Ga%20Ga%20Queen,Rock,The Works
I Want to Break Free,Queen,English,https://open.spotify.com/search/I%20Want%20to%20Break%20Free%20Queen,Rock,The Works
The Show Must Go On,Queen,English,https://open.spotify.com/search/The%20Show%20Must%20Go%20On%20Queen,Sad,Innuendo
Somebody to Love,Queen,English,https://open.spotify.com/search/Somebody%20to%20Love%20Queen,Romantic,A Day at the Races
Don't Stop Me Now,Queen,English,https://open.spotify.com/search/Don't%20Stop%20Me%20Now%20Queen,Energetic,Jazz
Blinding Lights,The Weeknd,English,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,Energetic,After Hours
Shape of You,Ed Sheeran,English,https://open.spotify.com/search/Shape%20of%20You%20Ed%20Sheeran,Romantic,÷
Perfect,Ed Sheeran,English,https://open.spotify.com/search/Perfect%20Ed%20Sheeran,Romantic,÷
Believer,Imagine Dragons,English,https://open.spotify.com/search/Believer%20Imagine%20Dragons,Energetic,Evolve
Someone Like You,Adele,English,https://open.spotify.com/search/Someone%20Like%20You%20Adele,Sad,21
Hello,Adele,English,https://open.spotify.com/search/Hello%20Adele,Sad,25
Rolling in the Deep,Adele,English,https://open.spotify.com/search/Rolling%20in%20the%20Deep%20Adele,Energetic,21
Set Fire to the Rain,Adele,English,https://open.spotify.com/search/Set%20Fire%20to%20the%20Rain%20Adele,Sad,21
When We Were Young,Adele,English,https://open.spotify.com/search/When%20We%20Were%20Young%20Adele,Romantic,25
Easy on Me,Adele,English,https://open.spotify.com/search/Easy%20on%20Me%20Adele,Romantic,30
Bohemian Rhapsody,Queen,English,https://open.spotify.com/search/Bohemian%20Rhapsody%20Queen,Rock,A Night at the Opera
We Will Rock You,Queen,English,https://open.spotify.com/search/We%20Will%20Rock%20You%20Queen,Energetic,News of the World
We Are the Champions,Queen,English,https://open.spotify.com/search/We%20Are%20the%20Champions%20Queen,Energetic,News of the World
Another One Bites the Dust,Queen,English,https://open.spotify.com/search/Another%20One%20Bites%20the%20Dust%20Queen,Energetic,The Game
Under Pressure,Queen & David Bowie,English,https://open.spotify.com/search/Under%20Pressure%20Queen%20&%20David%20Bowie,Rock,Hot Space
Radio Ga Ga,Queen,English,https://open.spotify.com/search/Radio%20Ga%20Ga%20Queen,Rock,The Works
I Want to Break Free,Queen,English,https://open.spotify.com/search/I%20Want%20to%20Break%20Free%20Queen,Rock,The Works
The Show Must Go On,Queen,English,https://open.spotify.com/search/The%20Show%20Must%20Go%20On%20Queen,Sad,Innuendo
Somebody to Love,Queen,English,https://open.spotify.com/search/Somebody%20to%20Love%20Queen,Romantic,A Day at the Races
Don't Stop Me Now,Queen,English,https://open.spotify.com/search/Don't%20Stop%20Me%20Now%20Queen,Energetic,Jazz
Blinding Lights,The Weeknd,English,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,Energetic,After Hours
Shape of You,Ed Sheeran,English,https://open.spotify.com/search/Shape%20of%20You%20Ed%20Sheeran,Romantic,÷
Perfect,Ed Sheeran,English,https://open.spotify.com/search/Perfect%20Ed%20Sheeran,Romantic,÷
Believer,Imagine Dragons,English,https://open.spotify.com/search/Believer%20Imagine%20Dragons,Energetic,Evolve
Someone Like You,Adele,English,https://open.spotify.com/search/Someone%20Like%20You%20Adele,Sad,21
Hello,Adele,English,https://open.spotify.com/search/Hello%20Adele,Sad,25
Rolling in the Deep,Adele,English,https://open.spotify.com/search/Rolling%20in%20the%20Deep%20Adele,Energetic,21
Set Fire to the Rain,Adele,English,https://open.spotify.com/search/Set%20Fire%20to%20the%20Rain%20Adele,Sad,21
When We Were Young,Adele,English,https://open.spotify.com/search/When%20We%20Were%20Young%20Adele,Romantic,25
Easy on Me,Adele,English,https://open.spotify.com/search/Easy%20on%20Me%20Adele,Romantic,30
Bohemian Rhapsody,Queen,English,https://open.spotify.com/search/Bohemian%20Rhapsody%20Queen,Rock,A Night at the Opera
We Will Rock You,Queen,English,https://open.spotify.com/search/We%20Will%20Rock%20You%20Queen,Energetic,News of the World
We Are the Champions,Queen,English,https://open.spotify.com/search/We%20Are%20the%20Champions%20Queen,Energetic,News of the World
Another One Bites the Dust,Queen,English,https://open.spotify.com/search/Another%20One%20Bites%20the%20Dust%20Queen,Energetic,The Game
Under Pressure,Queen & David Bowie,English,https://open.spotify.com/search/Under%20Pressure%20Queen%20&%20David%20Bowie,Rock,Hot Space
Radio Ga Ga,Queen,English,https://open.spotify.com/search/Radio%20Ga%20Ga%20Queen,Rock,The Works
I Want to Break Free,Queen,English,https://open.spotify.com/search/I%20Want%20to%20Break%20Free%20Queen,Rock,The Works
The Show Must Go On,Queen,English,https://open.spotify.com/search/The%20Show%20Must%20Go%20On%20Queen,Sad,Innuendo
Somebody to Love,Queen,English,https://open.spotify.com/search/Somebody%20to%20Love%20Queen,Romantic,A Day at the Races
Don't Stop Me Now,Queen,English,https://open.spotify.com/search/Don't%20Stop%20Me%20Now%20Queen,Energetic,Jazz
Blinding Lights,The Weeknd,English,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,Energetic,After Hours
Shape of You,Ed Sheeran,English,https://open.spotify.com/search/Shape%20of%20You%20Ed%20Sheeran,Romantic,÷
Perfect,Ed Sheeran,English,https://open.spotify.com/search/Perfect%20Ed%20Sheeran,Romantic,÷
Believer,Imagine Dragons,English,https://open.spotify.com/search/Believer%20Imagine%20Dragons,Energetic,Evolve
Someone Like You,Adele,English,https://open.spotify.com/search/Someone%20Like%20You%20Adele,Sad,21
Hello,Adele,English,https://open.spotify.com/search/Hello%20Adele,Sad,25
Rolling in the Deep,Adele,English,https://open.spotify.com/search/Rolling%20in%20the%20Deep%20Adele,Energetic,21
Set Fire to the Rain,Adele,English,https://open.spotify.com/search/Set%20Fire%20to%20the%20Rain%20Adele,Sad,21
When We Were Young,Adele,English,https://open.spotify.com/search/When%20We%20Were%20Young%20Adele,Romantic,25
Easy on Me,Adele,English,https://open.spotify.com/search/Easy%20on%20Me%20Adele,Romantic,30
Bohemian Rhapsody,Queen,English,https://open.spotify.com/search/Bohemian%20Rhapsody%20Queen,Rock,A Night at the Opera
We Will Rock You,Queen,English,https://open.spotify.com/search/We%20Will%20Rock%20You%20Queen,Energetic,News of the World
We Are the Champions,Queen,English,https://open.spotify.com/search/We%20Are%20the%20Champions%20Queen,Energetic,News of the World
Another One Bites the Dust,Queen,English,https://open.spotify.com/search/Another%20One%20Bites%20the%20Dust%20Queen,Energetic,The Game
Under Pressure,Queen & David Bowie,English,https://open.spotify.com/search/Under%20Pressure%20Queen%20&%20David%20Bowie,Rock,Hot Space
Radio Ga Ga,Queen,English,https://open.spotify.com/search/Radio%20Ga%20Ga%20Queen,Rock,The Works
I Want to Break Free,Queen,English,https://open.spotify.com/search/I%20Want%20to%20Break%20Free%20Queen,Rock,The Works
The Show Must Go On,Queen,English,https://open.spotify.com/search/The%20Show%20Must%20Go%20On%20Queen,Sad,Innuendo
Somebody to Love,Queen,English,https://open.spotify.com/search/Somebody%20to%20Love%20Queen,Romantic,A Day at the Races
Don't Stop Me Now,Queen,English,https://open.spotify.com/search/Don't%20Stop%20Me%20Now%20Queen,Energetic,Jazz
Murshida,Shreya Ghoshal,Bengali,https://open.spotify.com/search/Murshida%20Shreya%20Ghoshal,Romantic,Murshida
Tumi Ashbe Bole,Rabiul Islam,Bengali,https://open.spotify.com/search/Tumi%20Ashbe%20Bole%20Rabiul%20Islam,Romantic,Tumi Ashbe Bole
Ami Tor Moner Moto,Anupam Roy,Bengali,https://open.spotify.com/search/Ami%20Tor%20Moner%20Moto%20Anupam%20Roy,Romantic,Ami Tor Moner Moto
Babaida,Balam,Bengali,https://open.spotify.com/search/Babaida%20Balam,Energetic,Babaida
Mayabati,Tahsan,Bengali,https://open.spotify.com/search/Mayabati%20Tahsan,Romantic,Mayabati
Jhumka,Priyo,Bengali,https://open.spotify.com/search/Jhumka%20Priyo,Energetic,Jhumka
Tui Amar Jaan,Imran Mahmudul,Bengali,https://open.spotify.com/search/Tui%20Amar%20Jaan%20Imran%20Mahmudul,Romantic,Tui Amar Jaan
Chand Hawa,Balam,Bengali,https://open.spotify.com/search/Chand%20Hawa%20Balam,Romantic,Chand Hawa
Ure Jre Mon,Shreya Ghoshal & Arindom,Bengali,https://open.spotify.com/search/Ure%20Jre%20Mon%20Shreya%20Ghoshal%20&%20Arindom,Romantic,Ure Jre Mon
Mon Bojhena,Tahsan & Mila,Bengali,https://open.spotify.com/search/Mon%20Bojhena%20Tahsan%20&%20Mila,Romantic,Mon Bojhena
Tor Moner Vitor,Shunno,Bengali,https://open.spotify.com/search/Tor%20Moner%20Vitor%20Shunno,Romantic,Tor Moner Vitor
Amar Ache Jol,Shunno,Bengali,https://open.spotify.com/search/Amar%20Ache%20Jol%20Shunno,Energetic,Amar Ache Jol
Osomoy,Soulmate ft Sanai,Bengali,https://open.spotify.com/search/Osomoy%20Soulmate%20ft%20Sanai,Romantic,Osomoy
Keno Je Toke,SImanta,Bengali,https://open.spotify.com/search/Keno%20Je%20Toke%20SImanta,Romantic,Keno Je Toke
Mon Amoure,Taiba,Bengali,https://open.spotify.com/search/Mon%20Amoure%20Taiba,Romantic,Mon Amoure
Je Nei Rater Batas,Imran Mahmudul,Bengali,https://open.spotify.com/search/Je%20Nei%20Rater%20Batas%20Imran%20Mahmudul,Sad,Je Nei Rater Batas
Sriti Rekha,Shreya Ghoshal,Bengali,https://open.spotify.com/search/Sriti%20Rekha%20Shreya%20Ghoshal,Romantic,Sriti Rekha
Tomake Chai,Arfin Rumey,Bengali,https://open.spotify.com/search/Tomake%20Chai%20Arfin%20Rumey,Romantic,Tomake Chai
Jago Bangladesh,Various,Bengali,https://open.spotify.com/search/Jago%20Bangladesh%20Various,Energetic,Jago Bangladesh
Bhalobeshe Jabo,Shoeb,Bengali,https://open.spotify.com/search/Bhalobeshe%20Jabo%20Shoeb,Romantic,Bhalobeshe Jabo
Murshida,Shreya Ghoshal,Bengali,https://open.spotify.com/search/Murshida%20Shreya%20Ghoshal,Romantic,Murshida
Tumi Ashbe Bole,Rabiul Islam,Bengali,https://open.spotify.com/search/Tumi%20Ashbe%20Bole%20Rabiul%20Islam,Romantic,Tumi Ashbe Bole
